,Species,A6
714,Arachnobas_tricolor_1738226,1
715,Eucryptorrhynchus_brandti_436910,3
716,Eucryptorrhynchus_scrobiculatus_1552824,4
717,Kyklioacalles_aubei_501594,1
718,Sternochetus_gravis_2987625,1
719,Sternochetus_mangiferae_925794,1
720,Sternochetus_olivieri_2302647,1
721,Trigonopterus_ancora_2896812,1
722,Trigonopterus_carinirostris_2576104,1
723,Trigonopterus_daun_2896816,1
724,Trigonopterus_jasminae_2576128,1
725,Trigonopterus_kotamobagensis_2583401,1
726,Trigonopterus_porg_2678944,1
727,Trigonopterus_puspoi_2896828,1
728,Trigonopterus_selaruensis_2678945,1
729,Trigonopterus_singkawangensis_1729343,1
730,Trigonopterus_tanimbarensis_2678946,1
731,Trigonopterus_tounensis_2896837,1
732,Trigonopterus_triradiatus_2678947,1
733,Anthonomus_eugenii_122869,17
734,Anthonomus_pomorum_201758,6
735,Anthonomus_rectirostris_1341944,1
736,Anthonomus_rubi_201759,2
737,Bradybatus_kellneri_201845,1
738,Curculio_davidi_1453177,1
739,Curculio_elephas_238721,1
740,Elaeidobius_kamerunicus_2663966,1
741,Mecinus_janthinus_1071889,1
742,Aegorhinus_superciliosus_1448030,1
743,Dichotrachelus_manueli_1315750,1
744,Cyrtotrachelus_buqueti_1892066,1
745,Euscepes_postfasciatus_650466,3
746,Odoiporus_longicollis_354431,1
747,Rhynchophorus_ferrugineus_354439,1
748,Sipalinus_gigas_1078824,1
749,Sitophilus_oryzae_7048,2
750,Sitophilus_zeamais_7047,2
751,Strophosoma_melanogrammum_202215,1
752,Myllocerinus_aurolineatus_2527849,1
753,Barynotus_obscurus_1069882,1
754,Laparocerus_freyi_1763381,1
755,Litostylus_pudens_2480748,1
756,Naupactus_xanthographus_114905,1
757,Otiorhynchus_rugosostriatus_703598,1
758,Pachyrhinus_yasumatsui_2071596,1
759,Polydrusus_marginatus_1046238,1
760,Sitona_callosus_2036824,1
761,Sitona_lineatus_202195,1
762,Sitona_obsoletus_1541163,1
763,Chlorophanus_auripes_2907322,1
764,Sympiezomias_velatus_2044628,1
765,Callirhopalus_sedakowii_2919454,1
766,Romualdius_bifoveolatus_1342232,1
767,Tropiphorus_elevatus_1342132,1
768,Hypera_postica_36757,1
769,Hypera_striata_1342020,1
770,Larinus_turbinatus_202011,1
771,Lixus_subtilis_1619944,1
772,Niphades_castanea_2027381,1
773,Pantoxystus_rubricollis_1738269,1
774,Aclees_cribratus_2735253,1
775,Aclees_taiwanensis_2758708,1
776,Hylobitelus_xiaoi_1247388,1
777,Hylobius_abietis_201999,1
778,Pimelocerus_perforatus_1585529,1
779,Alcidodes_juglans_2530216,1
780,Pissodes_strobi_49927,1
781,Pissodes_yunnanensis_1723750,1
782,Liophloeus_tessulatus_202024,1
783,Anisandrus_dispar_748732,1
784,Coptodryas_elegans_995317,1
785,Corthylus_rubricollis_1220277,1
786,Cryphalus_abietis_105203,1
787,Cryphalus_piceae_1586473,1
788,Cyclorhipidion_bodoanus_1586476,1
789,Dendroctonus_rufipennis_77170,1
790,Dendroctonus_valens_77173,1
791,Dryocoetes_autographus_124009,2
792,Dryocoetes_hectographus_1230761,1
793,Dryocoetes_villosus_1367338,1
794,Euwallacea_fornicatus_995702,2
795,Euwallacea_interjectus_321055,1
796,Euwallacea_similis_1736056,1
797,Gnathotrichus_materiarius_1220286,1
798,Hylastes_ater_512079,1
799,Hylastes_attenuatus_471226,1
800,Hylastes_brunneus_1117389,1
801,Hylastes_opacus_1002010,1
802,Hylesinus_varius_141158,1
803,Hylurgops_palliatus_202000,1
804,Ips_acuminatus_55980,1
805,Ips_calligraphus_102827,1
806,Ips_cembrae_55982,1
807,Ips_grandicollis_102832,1
808,Ips_hauseri_102833,1
809,Ips_nitidus_432259,5
810,Ips_sexdentatus_55985,2
811,Ips_shangrila_432260,1
812,Ips_subelongatus_405916,3
813,Ips_typographus_55986,5
814,Orthotomicus_erosus_55869,1
815,Orthotomicus_laricis_102854,1
816,Phloeosinus_perlatus_2800998,1
817,Pityogenes_bidentatus_1325381,1
818,Pityogenes_trepanatus_445567,1
819,Pityophthorus_pubescens_471227,1
820,Polygraphus_poligraphus_516982,1
821,Scolytus_schevyrewi_1158787,1
822,Scolytus_seulensis_1230772,1
823,Tomicus_piniperda_143020,1
824,Trypodendron_domesticum_1220309,1
825,Trypodendron_signatum_879022,1
826,Trypophloeus_asperatus_1897477,1
827,Xyleborinus_saxesenii_1230758,1
828,Xyleborus_perforans_124027,1
829,Xylosandrus_crassiusculus_124033,1
830,Xylosandrus_germanus_429336,1
831,Xylosandrus_morigerus_195578,1
832,Platypus_contaminatus_2066526,1
833,Platypus_cylindrus_298138,1
834,Dorytomus_tortrix_1342005,1
835,Lissorhoptrus_oryzophilus_308863,1
836,Doydirhynchus_austriacus_166863,1
837,Hylecoetus_dermestoides_295947,1
838,Lymexylon_navale_295949,1
839,Omonadus_floralis_904171,1
840,Stricticollis_tobias_879048,1
841,Boros_schneideri_295960,2
842,Cis_micans_577917,1
843,Orthocis_pygmaeus_433259,1
844,Mikadonius_gracilis_700435,1
845,Osphya_bipunctata_1227470,1
846,Actenodia_billbergi_444481,1
847,Berberomeloe_castuo_2705017,1
848,Croscherichia_paykulli_268442,1
849,Epicauta_aptera_1884676,1
850,Epicauta_chinensis_941254,1
851,Epicauta_curvispina_1884677,1
852,Epicauta_emmerichi_2880900,1
853,Epicauta_gorhami_1454225,1
854,Epicauta_hirticornis_1884678,1
855,Epicauta_impressicornis_1884679,1
856,Epicauta_ruficeps_1884680,1
857,Epicauta_tenella_2914701,1
858,Epicauta_tibialis_1884681,1
859,Hycleus_chodschenticus_1244567,1
860,Hycleus_cichorii_1270216,2
861,Hycleus_dufourii_2914703,1
862,Hycleus_marcipoli_1914940,1
863,Hycleus_phaleratus_1248972,1
864,Hycleus_scutellatus_2689214,1
865,Lagorina_sericea_2908302,1
866,Lytta_caraganae_1850555,2
867,Megetra_punctata_2493563,1
868,Meloe_cavensis_2781721,1
869,Meloe_mediterraneus_2781717,1
870,Meloe_poggii_2880899,1
871,Meloe_proscarabaeus_34751,1
872,Mylabris_aulica_1914941,1
873,Mylabris_calida_268453,1
874,Mylabris_quadripunctata_268458,1
875,Oenas_fusicornis_1316657,1
876,Pyrota_palpalis_2914705,1
877,Spastonyx_nemognathoides_2908340,1
878,Tegrodera_latecincta_2493587,1
879,Apalus_guerini_2914700,1
880,Cissites_auriculata_1288037,1
881,Gnathium_nitidum_2914702,1
882,Leptopalpus_rostratus_2914704,1
883,Zonitis_atripennis_2914706,1
884,Mordella_atrata_633874,1
885,Mordellochroa_milleri_1588259,1
886,Tomoxia_bucephala_295979,1
887,Mycetophagus_quadripustulatus_292445,1
888,Stilpnonotus_mexicanus_1205652,1
889,Ischnomera_caerulea_295983,1
890,Nacerdes_carniolica_1586422,1
891,Oedemera_virescens_433056,1
892,Schizotus_pectinicornis_351686,1
893,Metoecus_javanus_2873716,2
894,Pelecotoma_fennica_433262,1
895,Lissodema_cursor_1586495,1
896,Vincenzellus_ruficollis_295991,1
897,Cyrtanaspis_phalerata_1587452,1
898,Stenotrachelus_aeneus_1501903,1
899,Eutrapela_ruficollis_904165,1
900,Tribolium_audax_188755,1
901,Tribolium_castaneum_7070,4
902,Tribolium_confusum_7071,1
903,Tribolium_freemani_7072,1
904,Borboresthes_tibialis_2969963,1
905,Cteniopinus_hypocrita_2969965,1
906,Cteniopinus_ruber_2970659,1
907,Blaps_rhynchoptera_1379410,2
908,Gonocephalum_kochi_2851502,1
909,Heterotarsus_carinula_1885609,1
910,Opatrum_sabulosum_1470695,1
911,Opatrum_subaratum_302828,1
912,Crypsis_chinensis_2984370,1
913,Scaphidema_metallicum_1586539,1
914,Ulomoides_dermestoides_1552300,1
915,Anaedus_unidentatus_2984367,1
916,Cerogria_janthinipennis_1304780,1
917,Cerogria_popularis_2875974,2
918,Chlorophila_portschinski_2969964,1
919,Exostira_schroederi_2969970,1
920,Lagria_rufipennis_1738060,1
921,Luprops_yunnanus_2984368,1
922,Paratenetus_tropicalis_1205666,1
923,Spinolyprops_cribricollis_2984372,1
924,Asbolus_verrucosus_1661398,1
925,Machla_sappho_2841781,1
926,Machla_setosa_2720694,1
927,Pelecyphorus_contortus_2841701,1
928,Pelecyphorus_foveolatus_2841848,1
929,Philolithus_actuosus_1271693,2
930,Philolithus_aegrotus_1271694,1
931,Stenomorpha_consobrina_2841702,1
932,Stenomorpha_obovata_1271702,1
933,Morphostenophanes_sinicus_2823836,1
934,Morphostenophanes_yunnanus_2823840,2
935,Promethis_valgipes_1304790,1
936,Strongylium_kulzeri_2969966,1
937,Strongylium_nakanei_2969967,1
938,Strongylium_pinfaense_2969968,1
939,Strongylium_suspicax_1205598,1
940,Alphitobius_diaperinus_27448,1
941,Diaclina_fagi_1587235,1
942,Nalassus_laevioctostriatus_878205,1
943,Tenebrio_molitor_7067,6
944,Tenebrio_obscurus_27449,1
945,Zophobas_atratus_7074,1
946,Penthe_kochi_2952706,1
947,Tetratoma_fungorum_296006,2
948,Trictenotoma_davidi_2813663,1
949,Usechus_lacerta_296008,1
950,Agrilus_biguttatus_324823,1
951,Agrilus_mali_1917227,1
952,Agrilus_ornatus_2951065,1
953,Agrilus_planipennis_224129,1
954,Agrilus_sichuanus_2946725,1
955,Coraebus_cavifrons_2823020,1
956,Coraebus_cloueti_2946726,1
957,Coraebus_diminutus_1857261,1
958,Endelus_continentalis_2984121,1
959,Meliboeus_sinae_2946727,1
960,Sambus_femoralis_2946729,1
961,Trachys_auricollis_2705174,1
962,Trachys_troglodytiformis_1244535,1
963,Trachys_variolaris_2823040,1
964,Anthaxia_chinensis_2853461,1
965,Melanophila_acuminata_1483931,1
966,Chrysochroa_fulgidissima_543396,1
967,Dicerca_corrugata_1857262,1
968,Chalcophora_japonica_2818490,2
969,Perotis_lugubris_1205687,1
970,Coomaniella_copipes_2936727,1
971,Coomaniella_dentata_2936731,1
972,Horatocera_niponica_1490187,1
973,Dryops_ernesti_1553287,1
974,Dryops_luridus_886480,1
975,Limnius_perrisi_195217,1
976,Limnius_volckmari_195218,1
977,Heterocerus_fenestratus_904166,1
978,Heterocerus_parallelus_1587350,1
979,Dascillus_cervinus_285223,1
980,Cantharis_pellucida_877753,1
981,Cantharis_plagiata_433532,1
982,Lycocerus_asperipennis_2806094,1
983,Rhagonycha_fulva_41101,1
984,Chauliognathus_opacus_528223,1
985,Drilus_flavescens_295522,1
986,Cryptalaus_larvatus_341303,1
987,Cryptalaus_yamato_2250432,1
988,Hapsodrilus_ignifer_1176505,1
989,Ignelater_luminosus_2038154,1
990,Pyrearinus_termitilluminans_109589,1
991,Pyrophorus_divergens_423334,1
992,Dicronychus_cinereus_942002,1
993,Pheletes_quercus_942007,1
994,Athous_haemorrhoidalis_195169,1
995,Limonius_californicus_1132045,1
996,Limonius_minutus_877987,1
997,Adrastus_rachifer_869181,1
998,Agriotes_fuscicollis_941251,1
999,Agriotes_obscurus_350085,1
1000,Agriotes_ustulatus_869177,1
1001,Ludioschema_sulcicolle_2803645,1
1002,Ludioschema_vittiger_1368515,1
1003,Sericus_brunneus_1553737,1
1004,Melanotus_cribricollis_663575,1
1005,Melanotus_villosus_346801,1
1006,Negastrius_sabulicola_1368518,1
1007,Teslasena_femoralis_1622175,1
1008,Anostirus_castaneus_1490098,1
1009,Campsosternus_auratus_1028033,1
1010,Sinelater_perroti_1028068,1
1011,Melasis_buprestoides_195231,1
1012,Iberobaenia_minuta_1857294,1
1013,Diaphanes_citrinus_2591745,2
1014,Diaphanes_mendax_370595,1
1015,Diaphanes_nubilus_370596,1
1016,Diaphanes_pectinealis_370597,1
1017,Ellychnia_corrusca_94999,1
1018,Lamprigera_yunnana_370605,2
1019,Lampyris_noctiluca_41311,2
1020,Photinus_pyralis_7054,1
1021,Pyrocoelia_analis_1453205,2
1022,Pyrocoelia_fumigata_2830639,1
1023,Pyrocoelia_praetexta_370600,1
1024,Pyrocoelia_pygidialis_370601,1
1025,Pyrocoelia_rufa_71223,1
1026,Pyrocoelia_thibetana_370602,1
1027,Vesta_saturnalis_370603,1
1028,Abscondita_anceyi_2307266,1
1029,Abscondita_cerata_2740424,1
1030,Abscondita_chinensis_2599921,19
1031,Abscondita_terminalis_2069292,2
1032,Aquatica_ficta_1631555,2
1033,Aquatica_lateralis_7052,3
1034,Aquatica_leii_1421715,3
1035,Aquatica_wuhana_2004544,2
1036,Asymmetricata_circumdata_1915122,3
1037,Curtos_bilineatus_370592,1
1038,Curtos_costipennis_71199,1
1039,Curtos_fulvocapitalis_1753970,1
1040,Emarginoptyx_trilucida_2985489,1
1041,Emeia_pseudosauteri_2592744,2
1042,Hotaria_unmunsana_190477,1
1043,Inflata_indica_2483365,1
1044,Luciola_cruciata_7051,4
1045,Luciola_curtithorax_1453194,1
1046,Luciola_parvula_433580,2
1047,Luciola_singapura_2830638,1
1048,Pristolycus_diversecostatus_2985487,1
1049,Pteroptyx_maipo_2052301,2
1050,Pteroptyx_tener_2035279,3
1051,Pteroptyx_valida_2035280,1
1052,Pygoluciola_qingyu_2069294,2
1053,Sclerotia_fui_1639812,1
1054,Sclerotia_substriata_1652676,1
1055,Bicellonychia_lividipennis_1176499,1
1056,Cyphonocerus_sanguineus_2862984,1
1057,Dictyoptera_aurora_1053893,1
1058,Erotides_cosnardi_2026643,1
1059,Lopheros_rubens_1588210,1
1060,Lycus_dentipes_908259,1
1061,Omalisus_fontisbellaquei_350094,1
1062,Drilonius_striatulus_341977,1
1063,Phrixothrix_hirtus_94779,1
1064,Rhagophthalmus_giganteus_2591746,1
1065,Rhagophthalmus_lufengensis_398797,1
1066,Rhagophthalmus_ohbai_71225,1
1067,Eucinetus_haemorrhoidalis_1490181,1
1068,Contacyphon_variabilis_877938,1
1069,Elodes_marginata_446436,1
1070,Elodes_minuta_877997,2
1071,Scirtes_orbicularis_1588440,1
1072,Anoplotrupes_stercorosus_260542,1
1073,Glaphyrus_comosus_1227469,1
1074,Himaloaesalus_gaoligongshanus_2583518,1
1075,Cyclommatus_strigiceps_617644,1
1076,Dorcus_hansi_2593008,1
1077,Dorcus_koreanus_667726,1
1078,Dorcus_parallelipipedus_41107,2
1079,Dorcus_tenuihirsutus_2651293,1
1080,Dorcus_ursulus_2651294,1
1081,Dorcus_hopei_618762,1
1082,Figulus_binodulus_273949,1
1083,Kirchnerius_guangxii_2738765,1
1084,Lucanus_cervus_41109,2
1085,Lucanus_chengyuani_2735355,1
1086,Lucanus_fortunei_618010,1
1087,Lucanus_kanoi_618025,1
1088,Lucanus_maculifemoratus_231745,1
1089,Lucanus_mazama_590157,1
1090,Lucanus_prometheus_618055,1
1091,Macrodorcas_seguyi_618109,2
1092,Neolucanus_maximus_618182,1
1093,Nigidionus_parryi_618206,1
1094,Nigidius_miwai_618256,1
1095,Nigidius_sinicus_2950530,1
1096,Odontolabis_cuvera_618294,1
1097,Prismognathus_prossi_618395,1
1098,Prosopocoilus_astacoides_618406,3
1099,Prosopocoilus_bulbosus_618416,1
1100,Prosopocoilus_confucius_618424,1
1101,Prosopocoilus_gracilis_1672220,1
1102,Prosopocoilus_laterotarsus_618480,2
1103,Pseudorhaetus_sinicus_618541,3
1104,Rhaetus_westwoodii_618572,1
1105,Serrognathus_platymelus_618622,1
1106,Velutinodorcus_velutinus_618696,1
1107,Ceruchus_chrysomelinus_617560,1
1108,Ceruchus_minor_617564,1
1109,Sinodendron_cylindricum_618634,1
1110,Sinodendron_rugosum_618636,1
1111,Sinodendron_yunnanense_618637,1
1112,Leptaulax_koreanus_2607329,1
1113,Aphodius_rufipes_207206,1
1114,Aphodius_foetens_207149,2
1115,Aphodius_pedellus_207193,1
1116,Oxyomus_sylvestris_207233,1
1117,Clinterocera_nigra_2921222,2
1118,Coenochilus_striatus_2962661,1
1119,Dicronocephalus_adamsi_1207179,1
1120,Dicronorhina_derbyana_2900062,1
1121,Eudicella_quadrimaculata_2900050,1
1122,Eudicella_smithii_2900051,1
1123,Eudicella_tetraspilota_2900052,1
1124,Gametis_jucunda_1310345,1
1125,Glycyphana_fulvistemma_1885608,1
1126,Goliathus_goliatus_1207153,1
1127,Jumnos_ruckeri_1207195,1
1128,Mecynorhina_polyphemus_2900054,1
1129,Mecynorhina_torquata_2592933,1
1130,Osmoderma_caeleste_1940696,1
1131,Protaetia_speciosa_2900056,1
1132,Protaetia_brevitarsis_348688,2
1133,Trichius_succinctus_1310326,1
1134,Chalcosoma_caucasus_1247144,1
1135,Cyphonistes_vallatus_1205660,1
1136,Dynastes_hercules_1247135,1
1137,Eophileurus_chinensis_1247161,1
1138,Eupatorus_gracilicornis_1247164,1
1139,Eupatorus_hardwickei_2950138,1
1140,Eupatorus_sukkiti_2944873,1
1141,Megasoma_elephas_575206,1
1142,Megasoma_mars_1247138,1
1143,Oryctes_nasicornis_465150,1
1144,Oryctes_rhinoceros_72550,2
1145,Trichogomphus_mongol_2910522,2
1146,Xylotrupes_beckeri_1247149,2
1147,Xylotrupes_socrates_2900059,1
1148,Xylotrupes_sumatrensis_2172608,1
1149,Apogonia_splendida_2962664,1
1150,Cheirotonus_gestroi_1207173,1
1151,Cheirotonus_jansoni_1297118,1
1152,Holotrichia_niponensis_2872680,1
1153,Holotrichia_oblita_644536,1
1154,Holotrichia_parallela_93412,1
1155,Melolontha_hippocastani_903833,1
1156,Miridiba_trichophora_2986799,1
1157,Polyphylla_gracilicornis_1618307,1
1158,Polyphylla_laticollis_1290871,1
1159,Rhopaea_magnicornis_272071,1
1160,Sophrops_subrugatus_2962662,1
1161,Anomala_corpulenta_931571,1
1162,Anomala_russiventris_2962660,1
1163,Mimela_splendens_1618301,1
1164,Phyllopertha_horticola_207390,1
1165,Popillia_japonica_7064,1
1166,Popillia_mutans_1453201,1
1167,Bubas_bison_166326,1
1168,Bubas_bubalus_166340,1
1169,Caccobius_nigritulus_206939,1
1170,Cheironitis_hoplosternus_206730,1
1171,Cleptocaccobius_convexifrons_206826,1
1172,Dichotomius_schiffleri_1534479,1
1173,Digitonthophagus_gazella_206854,1
1174,Drepanocerus_kirbyi_206859,1
1175,Helictopleurus_quadripunctatus_206880,1
1176,Helictopleurus_sicardi_422258,1
1177,Heteronitis_castelnaui_206882,1
1178,Milichus_apicalis_206894,1
1179,Onitis_alexis_206751,1
1180,Onitis_falcatus_206753,1
1181,Onthophagus_alcyon_1848753,1
1182,Onthophagus_apterus_1848542,1
1183,Onthophagus_baolocensis_1848770,1
1184,Onthophagus_bicallosus_1848760,1
1185,Onthophagus_bonasus_1848582,1
1186,Onthophagus_capella_206759,1
1187,Onthophagus_carbonarius_1848541,1
1188,Onthophagus_cervicapra_1848556,1
1189,Onthophagus_clypeatus_206761,1
1190,Onthophagus_crassicollis_1848554,1
1191,Onthophagus_cuniculus_1848574,1
1192,Onthophagus_diabolicus_1848763,1
1193,Onthophagus_falculatus_1848555,1
1194,Onthophagus_fimetarius_206765,1
1195,Onthophagus_giraffa_1848552,1
1196,Onthophagus_gracilipes_1848585,1
1197,Onthophagus_haematopus_206768,1
1198,Onthophagus_longimanus_1179737,1
1199,Onthophagus_minutus_1848551,1
1200,Onthophagus_nitidior_1179738,1
1201,Onthophagus_obscurior_206774,1
1202,Onthophagus_pullus_1848765,1
1203,Onthophagus_rhinolophus_1179739,1
1204,Onthophagus_rorarius_206776,1
1205,Onthophagus_schwaneri_1848758,1
1206,Onthophagus_similis_166359,1
1207,Onthophagus_tricornis_1848546,1
1208,Onthophagus_vacca_166362,1
1209,Onthophagus_vulpes_206779,1
1210,Onthophagus_yukae_1848588,1
1211,Phalops_ardea_206912,1
1212,Phalops_barbicornis_1848576,1
1213,Phalops_smaragdinus_1848764,1
1214,Scaptodera_rhadamistus_1848584,1
1215,Tragiscus_dimidiatus_206935,1
1216,Copris_tripartitus_438892,1
1217,Eurysternus_caribaeus_206866,1
1218,Eurysternus_foedus_1179734,1
1219,Eurysternus_hamaticollis_206867,1
1220,Eurysternus_inflexus_206868,1
1221,Euoniticellus_fulvus_166328,1
1222,Euoniticellus_intermedius_206744,1
1223,Liatongus_militaris_206890,1
1224,Oniticellus_egregius_1165006,1
1225,Tiniocellus_sarawacus_206932,1
1226,Tiniocellus_spinipes_206933,1
1227,Maladera_orientalis_941252,1
1228,Serica_brunnea_465155,1
1229,Tetraserica_leishanica_2962663,1
1230,Omorgus_chinensis_2841931,1
1231,Paromalus_flavicornis_154191,1
1232,Margarinotus_merdarius_878136,1
1233,Euspilotus_scissus_694456,1
1234,Hydrochus_carinatus_395081,1
1235,Amphiops_globus_1205654,1
1236,Berosus_affinis_877818,1
1237,Cymbiodyta_marginella_347319,1
1238,Hydrobius_fuscipes_290645,1
1239,Cercyon_borealis_1553189,1
1240,Cryptopleurum_minutum_347317,1
1241,Sphaeridium_bipustulatum_290649,1
1242,Sphaeridium_lunatum_878990,1
1243,Hydraena_gracilis_290660,1
1244,Hydraena_nigrita_992605,1
1245,Hydraena_riparia_878037,1
1246,Gymnochthebius_lividus_2107372,1
1247,Ochthebius_atriceps_1309042,1
1248,Ochthebius_capicola_1309071,1
1249,Ochthebius_colveranus_723409,1
1250,Ochthebius_deletus_2769892,1
1251,Ochthebius_delgadoi_1309102,1
1252,Ochthebius_glaber_317859,1
1253,Ochthebius_griotes_1309725,1
1254,Ochthebius_hasegawai_1309151,1
1255,Ochthebius_himalayae_1309160,1
1256,Ochthebius_lederi_1309208,1
1257,Ochthebius_lejolisii_1309210,1
1258,Ochthebius_lividipennis_1309217,1
1259,Ochthebius_magnannulatus_1309225,1
1260,Ochthebius_mediterraneus_1309234,1
1261,Ochthebius_nanus_1309258,1
1262,Ochthebius_nobilis_1309265,1
1263,Ochthebius_peisonis_1309287,1
1264,Ochthebius_perpusillus_1309291,1
1265,Ochthebius_pilosus_1309293,1
1266,Ochthebius_plesiotypus_2742198,1
1267,Ochthebius_puncticollis_1309305,1
1268,Ochthebius_quadricollis_667175,1
1269,Ochthebius_remotus_1309317,1
1270,Ochthebius_salinarius_1309328,1
1271,Ochthebius_scopuli_2107378,1
1272,Ochthebius_sculptoides_1309337,1
1273,Ochthebius_uniformis_1309380,1
1274,Ochthebius_viridis_878165,1
1275,Ochthebius_yoshitomii_2107380,1
1276,Tympanogaster_modulatrix_2107386,1
1277,Ochthebius_minoicus_2769891,1
1278,Ochthebius_paradoxus_2108343,1
1279,Agyrtodes_labralis_701472,1
1280,Espanoliella_jeanneli_723344,1
1281,Nargus_velox_290668,1
1282,Phacomorphus_fratyi_723369,1
1283,Sciodrepoides_watsoni_651990,1
1284,Agathidium_nigripenne_1586957,1
1285,Leiodes_picea_1553520,1
1286,Scydosella_musawasensis_1819563,1
1287,Nicrophorus_nepalensis_307049,1
1288,Nicrophorus_vespilloides_110193,1
1289,Ptomascopus_plagiatus_1035657,1
1290,Diamesus_osculans_414948,1
1291,Necrodes_littoralis_414927,1
1292,Necrophila_americana_219407,1
1293,Oiceoptoma_thoracicum_290669,1
1294,Silpha_tyrolensis_1588456,1
1295,Thanatophilus_sinuatus_414939,1
1296,Anthobium_melanocephalum_1587030,1
1297,Eusphalerum_torquatum_878013,1
1298,Geodromicus_suturalis_1903847,1
1299,Neophonus_bruchi_1143075,1
1300,Olophrum_piceum_347416,1
1301,Omalium_rivulare_347419,1
1302,Metopsia_clypeata_346803,1
1303,Brachygluta_helferi_351497,1
1304,Diartiger_fossulatus_1535458,1
1305,Euplectus_karstenii_878009,1
1306,Tychus_niger_879063,1
1307,Tyraphus_nitidus_2973947,1
1308,Carpelimus_bilineatus_346749,1
1309,Carpelimus_fuliginosus_1587133,1
1310,Deleaster_bactrianus_1336333,1
1311,Brachynopus_latus_1205592,1
1312,Scaphidium_formosanum_2828454,1
1313,Scaphidium_quadrimaculatum_295644,1
1314,Scaphisoma_boleti_1588438,1
1315,Euaesthetus_ruficapillus_295609,1
1316,Atrecus_affinis_347277,2
1317,Othius_laeviusculus_878180,1
